StdIW,TimeElapsed,InitialReturnMax,Bound,MinIWNorm,MinIW,MaxIW,Iteration,InitialReturnStd,EpRewMean,EmpiricalD2,MaxIWNorm,ESSClassic,EpThisIter,ReturnMeanIW,TimestepsSoFar,InitialBound,EpLenMean,MeanIWNorm,InitialReturnMin,ESSRenyi,StdIWNorm,J_sample_variance,Weights,MeanIW,InitialReturnMean,EpisodesSoFar
2.3239534,252.02883005142212,923.92664,26.792255,8.619704e-05,0.008619704,18.351164,80,222.0449,1185.8994984567566,16.759422,0.18351163,12.844563,100,26.792255,727466,-2.861023e-05,119.61,0.00892154,-316.31653,5.9667926,0.023239534,85479.875,[-0.706  0.81  -2.292 -0.97  -2.688],0.892154,-3.0517578e-05,8000
1.4000049,255.47122240066528,891.76404,70.6614,6.7050178e-06,0.0006705018,12.11836,81,248.18022,1267.997737179286,159.88817,0.1211836,9.976944,100,70.6614,740248,5.4597855e-05,127.82,0.004660703,-368.31555,0.62543714,0.014000049,905351.7,[-0.701  0.819 -2.29  -0.953 -2.683],0.46607032,5.7373047e-05,8100
3.6503613,259.164879322052,2388.9702,565.61554,1.0161341e-05,0.0010161342,27.541039,82,330.0637,1220.7848755316827,131.80234,0.27541038,9.195773,100,565.61554,752558,0.00010228157,123.1,0.011616544,-361.1183,0.7587119,0.03650361,29524848.0,[-0.69   0.827 -2.293 -0.961 -2.662],1.1616544,0.00010253906,8200
4.4383135,263.3638758659363,874.9935,245.46918,8.067797e-07,8.067797e-05,42.72632,83,256.6799,1324.7713427656681,699.8007,0.42726317,4.1959867,100,245.46918,765908,-2.193451e-05,133.5,0.009288448,-425.08044,0.14289783,0.044383135,5137894.0,[-0.696  0.851 -2.301 -0.944 -2.634],0.9288448,-1.586914e-05,8300
1.2511482,267.1447105407715,798.47314,59.809525,6.362651e-09,6.362651e-07,6.614948,84,306.8799,1321.3432887256395,3736.2798,0.06614947,16.91053,100,59.809525,779224,3.33786e-05,133.16,0.005644356,-611.8707,0.02676459,0.012511483,333985.34,[-0.683  0.861 -2.299 -0.948 -2.627],0.5644356,3.4179688e-05,8400
1.5942767,270.7030189037323,1060.1542,40.832554,1.964138e-05,0.0019641381,8.715796,85,256.38022,1289.699109252337,20.636797,0.087157965,17.326876,100,40.832554,792223,5.9604645e-06,129.99,0.0072986353,-380.0393,4.845713,0.015942767,538881.56,[-0.664  0.849 -2.302 -0.98  -2.622],0.7298635,7.3242186e-06,8500
6.2970166,274.3207149505615,1817.4408,522.46106,9.596978e-07,9.596978e-05,61.917213,86,385.5753,1372.4156524864113,3244.9956,0.6191721,2.1322813,100,522.46106,806049,1.9073486e-06,138.26,0.009294742,-1362.433,0.030816684,0.06297017,25946758.0,[-0.656  0.854 -2.319 -0.996 -2.635],0.92947423,9.765625e-06,8600
9.476622,278.59838461875916,1434.9265,435.9832,9.848864e-08,9.8488645e-06,95.1413,87,338.74976,1364.8780657991201,411.13617,0.9514129,2.122376,100,435.9832,819800,-0.00010681152,137.51,0.01395478,-365.22205,0.24322842,0.09476621,10158906.0,[-0.648  0.872 -2.316 -0.978 -2.643],1.3954779,-0.00010498047,8700
2.1848404,282.6946351528168,1057.2141,55.61961,3.3345525e-05,0.0033345525,16.51361,88,284.96948,1392.6163564688281,7.809778,0.1651361,19.517984,100,55.61961,833829,-9.059906e-05,140.29,0.010759393,-1142.8086,12.804461,0.021848403,604798.94,[-0.643  0.889 -2.311 -0.961 -2.634],1.0759393,-9.1552734e-05,8800
8.190526,286.72417759895325,1777.3828,191.8761,5.0738436e-08,5.0738436e-06,72.68529,89,414.00458,1432.3503670959838,2519809.2,0.72685283,3.5898683,100,191.8761,848256,2.861023e-05,144.27,0.015804823,-962.7316,3.9685543e-05,0.08190526,3403093.8,[-0.649  0.904 -2.319 -0.952 -2.63 ],1.5804826,2.5024414e-05,8900
1.6073409,290.86561918258667,813.772,35.887253,0.00077345193,0.07734519,10.200513,90,269.73285,1406.0660682361402,3.367404,0.102005124,34.267967,100,35.887253,862419,0.00015926361,141.63,0.011605496,-656.53485,29.696466,0.01607341,210034.44,[-0.65   0.88  -2.325 -0.969 -2.594],1.1605495,0.00015563965,9000
1.3497937,294.5651149749756,1245.8253,172.59392,1.6167987e-05,0.0016167988,8.196162,91,353.72928,1434.0636872756597,42.756157,0.08196162,17.949173,100,172.59392,876862,8.869171e-05,144.43,0.0063131787,-454.713,2.3388445,0.013497937,1261380.1,[-0.639  0.877 -2.325 -0.976 -2.597],0.6313179,9.2773436e-05,9100
2.5105329,298.75775957107544,1293.0754,267.93448,9.832626e-16,9.832626e-14,20.746138,92,396.9415,1486.509164597267,12825370000000.0,0.20746137,7.5625124,100,267.93448,891830,0.00012779236,149.68,0.0071808337,-1126.7678,7.797046e-12,0.025105326,2009909.6,[-0.638  0.895 -2.328 -0.973 -2.578],0.71808344,0.00013427735,9200
0.39981437,302.67798042297363,1050.8972,12.858027,0.004032963,0.40329632,2.162335,93,344.868,1378.9236945607618,1.1906825,0.021623349,85.81743,100,12.858027,905721,0.00010442734,138.91,0.009834876,-1259.0404,83.98544,0.0039981436,141639.34,[-0.614  0.865 -2.328 -1.012 -2.565],0.98348755,0.00010375977,9300
10.984782,306.19191551208496,1639.1448,1316.6039,2.6677499e-06,0.000266775,79.50889,94,308.25772,1370.72001801207,1401.4421,0.7950889,3.801245,100,1316.6039,919530,-0.00019407272,138.09,0.021835828,-430.99036,0.07135507,0.10984783,170486780.0,[-0.611  0.864 -2.333 -1.018 -2.552],2.1835828,-0.0001928711,9400
0.94705534,310.4769284725189,1224.2317,66.146935,4.7669055e-05,0.0047669057,5.0859966,95,320.33597,1435.6100482656836,6.9287243,0.050859965,42.525005,100,66.146935,933988,-6.389618e-05,144.58,0.008146255,-406.02173,14.432672,0.009470553,516861.94,[-0.607  0.888 -2.35  -1.034 -2.508],0.8146256,-6.225586e-05,9500
2.7184317,314.3152859210968,1020.9022,191.59032,4.3703218e-05,0.004370322,23.470097,96,270.72568,1378.9399391559941,69.8053,0.23470096,7.536085,100,191.59032,947879,0.00012207031,138.91,0.007760776,-399.20404,1.432556,0.027184315,1570296.6,[-0.602  0.872 -2.347 -1.053 -2.483],0.7760776,0.00012207031,9600
2.3289812,318.4448719024658,1312.7668,154.28355,2.6453163e-05,0.0026453163,14.941649,97,349.384,1447.0446783961993,10.387379,0.14941649,17.857927,100,154.28355,962451,1.04904175e-05,145.72,0.01085922,-457.33014,9.627068,0.023289809,4242366.0,[-0.583  0.866 -2.35  -1.073 -2.454],1.085922,1.2207031e-05,9700
3.506892,322.4971876144409,1851.5183,420.27924,2.568723e-06,0.0002568723,28.217052,98,424.1009,1478.341988064201,96.61562,0.2821705,6.0696273,100,420.27924,977336,-6.484985e-05,148.85,0.008914569,-408.65796,1.0350293,0.035068918,13061372.0,[-0.579  0.875 -2.347 -1.062 -2.518],0.8914569,-6.713867e-05,9800
37.807167,326.720018863678,1569.7416,1468.6234,1.3282024e-14,1.3282024e-12,379.89728,99,342.3858,1480.156172809321,3.895242e+20,3.7989726,1.1263927,100,1468.6234,992239,5.054474e-05,149.03,0.040353283,-470.43823,2.5672344e-19,0.37807167,208149900.0,[-0.564  0.871 -2.337 -1.088 -2.594],4.0353284,5.3710937e-05,9900
21.628647,330.79448533058167,1458.9194,289.9056,7.7377683e-07,7.7377685e-05,217.55455,100,314.9266,1340.9829644241518,4976.6943,2.1755455,1.3182635,100,289.9056,1005750,6.866455e-05,135.11,0.024998391,-351.13672,0.020093659,0.21628644,6742633.5,[-0.552  0.821 -2.349 -1.179 -2.541],2.499839,6.958008e-05,10000
5.0234084,335.00498056411743,1299.3198,342.77536,1.19203094e-07,1.192031e-05,47.44533,101,355.4892,1450.5873938188122,412.8211,0.4744533,3.9763458,100,342.77536,1020357,-1.9073486e-06,146.07,0.010222367,-450.78943,0.24223568,0.050234083,6707149.0,[-0.532  0.827 -2.334 -1.175 -2.512],1.0222367,-2.4414062e-06,10100
4.4789534,339.3551082611084,1468.9248,370.4064,1.5546252e-06,0.00015546252,43.246983,102,444.195,1490.999478149756,1552.3248,0.43246982,3.5348592,100,370.4064,1035368,-4.2438507e-05,150.11,0.008573878,-1481.0192,0.06441951,0.04478953,15929636.0,[-0.517  0.831 -2.35  -1.219 -2.548],0.85738784,-3.173828e-05,10200
2.6181655,343.48188161849976,979.01526,149.66928,3.3114087e-05,0.003311409,21.272324,103,316.51218,1490.9008874918568,33.10618,0.21272323,19.998442,100,149.66928,1050378,0.00013828278,150.1,0.0130901905,-431.13635,3.0205843,0.026181657,970252.4,[-0.5    0.837 -2.346 -1.222 -2.549],1.309019,0.00014038086,10300
0.83336735,347.6772825717926,1582.2235,33.913013,0.0010238207,0.10238207,5.1185374,104,384.02902,1517.7103605461552,1.9829094,0.051185373,59.5402,100,33.913013,1065656,2.2888184e-05,152.78,0.010109501,-467.9215,50.430946,0.008333673,270248.22,[-0.483  0.811 -2.338 -1.269 -2.538],1.01095,2.6855469e-05,10400
5.2918115,351.3363583087921,917.6306,151.94449,7.1353e-08,7.1353e-06,49.38691,105,285.9812,1472.3051705234443,1936.9376,0.4938691,2.5620236,100,151.94449,1080480,7.1525574e-06,148.24,0.008580879,-442.50574,0.05162789,0.052918117,1422244.2,[-0.48   0.819 -2.316 -1.286 -2.539],0.858088,8.544922e-06,10500
2.5080209,354.815797328949,1286.3239,91.65065,1.3757718e-05,0.0013757718,18.8749,106,316.30115,1423.6033991375007,63.02231,0.188749,10.352927,100,91.65065,1094817,1.5497208e-06,143.37,0.008523042,-473.79565,1.5867398,0.025080208,1006804.3,[-0.499  0.815 -2.314 -1.281 -2.541],0.85230416,2.4414062e-06,10600
3.2699695,358.64915919303894,1463.4312,241.6896,1.9310948e-05,0.0019310949,26.670088,107,377.8099,1496.5032767609707,16.631493,0.26670086,10.648787,100,241.6896,1109883,-0.00012493134,150.66,0.011288689,-466.69226,6.0126896,0.03269969,5348140.5,[-0.489  0.825 -2.312 -1.278 -2.527],1.1288689,-0.00012573242,10700
2.1452844,362.85750699043274,1132.0123,270.6582,2.637321e-06,0.0002637321,13.4696665,108,326.65326,1457.900667100704,65.09598,0.13469666,18.06228,100,270.6582,1124563,-7.8201294e-05,146.8,0.010072313,-438.0822,1.5361933,0.021452844,1901047.2,[-0.508  0.838 -2.314 -1.264 -2.55 ],1.0072314,-7.8125e-05,10800
0.8644821,366.97964096069336,1722.615,27.681595,0.0007620622,0.07620622,6.2471414,109,379.30804,1497.286181260266,2.328422,0.062471412,48.842094,100,27.681595,1139637,5.1498413e-05,150.74,0.008446888,-417.53223,42.94754,0.008644821,304379.84,[-0.531  0.879 -2.312 -1.22  -2.536],0.8446889,5.126953e-05,10900
19.148308,370.8552415370941,1160.0271,1191.1316,3.9885677e-08,3.9885676e-06,192.4776,110,382.5896,1559.8880270423197,77053.734,1.924776,1.1845213,100,1191.1316,1155337,8.4877014e-05,157.0,0.020964732,-520.0657,0.0012977957,0.19148307,147149120.0,[-0.532  0.892 -2.312 -1.215 -2.536],2.0964732,9.2773436e-05,11000
2.284291,375.45042538642883,1479.8314,217.27994,4.9743045e-05,0.0049743047,13.300678,111,424.5541,1640.0895588301114,15.6268,0.13300678,15.584974,100,217.27994,1171839,-0.00014019012,165.02,0.009815098,-520.3125,6.399263,0.022842912,1895653.9,[-0.516  0.908 -2.316 -1.217 -2.51 ],0.9815098,-0.00014160156,11100
11.455899,380.2465274333954,1301.3287,583.91766,2.0084748e-07,2.0084748e-05,70.70541,112,395.75772,1688.5969759483603,1189.195,0.707054,4.7638636,100,583.91766,1188826,-6.651878e-05,169.87,0.025621697,-538.7855,0.0840905,0.11455899,54782350.0,[-0.505  0.912 -2.319 -1.223 -2.532],2.56217,-7.080078e-05,11200
1.4088306,384.66551780700684,3048.399,36.92849,9.455961e-05,0.009455961,8.714043,113,525.8733,1701.4827249583045,23.735884,0.087140426,23.905571,100,36.92849,1205942,0.00017905235,171.16,0.007896451,-551.66785,4.2130303,0.014088307,522891.7,[-0.487  0.916 -2.314 -1.221 -2.544],0.7896451,0.00018554687,11300
5.9905972,388.9467067718506,1486.0796,307.71533,2.1919139e-05,0.002191914,56.70762,114,458.37814,1773.7726131135457,23.719873,0.56707615,5.586433,100,307.71533,1223781,0.00014072657,178.39,0.014572033,-514.04004,4.215874,0.059905965,4092303.8,[-0.49   0.942 -2.318 -1.204 -2.529],1.4572034,0.00014404296,11400
0.65211874,393.80168318748474,2157.7275,33.221947,0.0011054386,0.110543855,3.732573,115,465.4703,1812.175582900341,1.7786299,0.03732573,67.90415,100,33.221947,1242004,-6.198883e-05,182.23,0.009485285,-572.4181,56.223053,0.0065211873,321178.47,[-0.484  0.951 -2.308 -1.189 -2.578],0.9485285,-6.591797e-05,11500
1.4939926,397.9762625694275,2160.1235,76.675446,1.7087656e-05,0.0017087656,10.226374,116,501.36572,1879.7775494087705,11.010168,0.102263734,19.957352,100,76.675446,1260903,9.1552734e-05,188.99,0.0074600065,-1879.7775,9.082514,0.014939925,623962.0,[-0.48   0.954 -2.308 -1.191 -2.577],0.7460006,9.765625e-05,11600
6.997091,402.55241894721985,2026.5033,955.60944,1.6179594e-06,0.00016179594,69.92719,117,499.52322,1893.374574035586,1928.1097,0.6992719,2.4115083,100,955.60944,1279938,-5.6266785e-05,190.35,0.010999237,-613.577,0.051864266,0.069970906,79839700.0,[-0.492  0.958 -2.313 -1.184 -2.585],1.0999237,-4.760742e-05,11700
1.7690431,407.3050901889801,897.1261,107.92891,1.3590357e-05,0.0013590357,13.91675,118,369.26468,1762.788385316645,112.75886,0.1391675,10.36849,100,107.92891,1297667,-5.4121017e-05,177.29,0.0060168034,-522.90686,0.8868483,0.017690431,1540253.1,[-0.496  0.931 -2.312 -1.202 -2.579],0.60168034,-5.126953e-05,11800
0.8883692,411.4879095554352,2038.601,80.52717,1.3097251e-05,0.0013097251,5.0382876,119,461.08737,1731.2848512897515,4.770057,0.050382875,44.63123,100,80.52717,1315081,6.1035156e-05,174.14,0.007975914,-561.4751,20.96411,0.008883692,662265.75,[-0.507  0.925 -2.299 -1.204 -2.583],0.7975914,6.347656e-05,11900
6.0762057,415.5065007209778,1479.4147,184.93457,4.3429256e-05,0.0043429257,57.517773,120,468.0484,1700.4801987566325,23.35707,0.5751777,5.40598,100,184.93457,1332187,-0.00013589859,171.06,0.014525728,-1700.4803,4.2813587,0.060762066,1126380.9,[-0.503  0.932 -2.294 -1.195 -2.586],1.4525728,-0.00014526368,12000
3.640333,419.9417085647583,1998.231,203.1591,7.2918697e-06,0.000729187,28.33736,121,493.96637,1771.6602098033723,64.01663,0.2833736,8.813598,100,203.1591,1350005,6.484985e-05,178.18,0.011317556,-591.9153,1.5620941,0.03640333,4386167.0,[-0.499  0.948 -2.291 -1.183 -2.565],1.1317556,5.859375e-05,12100
1.2563372,424.6651453971863,2080.7205,47.532593,0.00031880772,0.031880774,7.3695507,122,402.68802,1849.1765289738357,3.7717702,0.0736955,40.51793,100,47.532593,1368598,3.1471252e-05,185.93,0.010368998,-599.45557,26.512749,0.012563371,457940.8,[-0.486  0.949 -2.293 -1.185 -2.545],1.0368998,2.3193359e-05,12200
1.4931383,429.32259726524353,2094.8252,162.26898,9.448528e-06,0.0009448528,11.677322,123,468.61322,1825.0389373977753,56.200672,0.11677322,17.984295,100,162.26898,1386950,3.8146973e-06,183.52,0.006991949,-545.39197,1.7793381,0.014931382,2062057.2,[-0.489  0.966 -2.298 -1.172 -2.535],0.69919485,2.4414062e-06,12300
0.711726,433.8698332309723,2341.1096,27.423027,0.0018505821,0.1850582,5.196599,124,506.21747,1878.7547683566236,1.5657457,0.05196599,63.51753,100,27.423027,1405839,0.00015258789,188.89,0.009391122,-639.0615,63.867332,0.0071172593,242106.5,[-0.489  0.991 -2.298 -1.217 -2.507],0.93911225,0.00014892578,12400
2.4566054,438.2291669845581,1366.7634,431.71133,1.2616728e-05,0.0012616728,18.306831,125,410.56396,1833.0301859437768,311.37082,0.1830683,10.130061,100,431.71133,1424271,-8.4877014e-05,184.32,0.008247726,-533.3513,0.32116047,0.024566052,5517048.0,[-0.493  1.002 -2.298 -1.207 -2.5  ],0.8247725,-8.178711e-05,12500
1.5319993,443.3042106628418,2376.1733,139.30093,1.5578911e-05,0.0015578911,10.364411,126,521.287,2003.4906887326217,69.932014,0.10364411,22.44394,100,139.30093,1444408,8.392334e-05,201.37,0.008241386,-653.8229,1.4299603,0.015319994,2000618.5,[-0.493  1.027 -2.301 -1.189 -2.511],0.82413864,7.6904296e-05,12600
5.009032,448.0549650192261,1189.2144,467.61847,3.924361e-08,3.924361e-06,49.967136,127,394.73727,1940.5904200295988,3664.0325,0.49967134,1.9988841,100,467.61847,1463917,0.00010108948,195.09,0.0071537225,-941.33496,0.027292335,0.050090317,25520436.0,[-0.499  1.043 -2.303 -1.162 -2.518],0.7153723,0.00010131836,12700
1.0524856,452.57612204551697,1599.754,20.868984,0.00037175132,0.037175134,5.3647685,128,469.21957,1880.1090567482863,3.5270765,0.053647682,51.020844,100,20.868984,1482821,6.818771e-05,189.04,0.01074198,-1750.2274,28.352093,0.010524856,308418.72,[-0.521  1.048 -2.331 -1.156 -2.517],1.074198,6.713867e-05,12800
5.405332,456.97946643829346,1247.1384,431.9056,2.300864e-07,2.300864e-05,54.024986,129,433.3908,1892.7470683466515,1993.6807,0.5402498,2.3486493,100,431.9056,1501851,1.9073486e-06,190.3,0.008382863,-1513.1136,0.050158486,0.054053318,17371142.0,[-0.512  1.039 -2.332 -1.165 -2.516],0.8382863,3.6621093e-06,12900
5.3281617,461.96569752693176,2949.588,984.3978,1.8018805e-05,0.0018018805,53.16684,130,605.9551,2050.2611694422244,419.38516,0.53166837,4.546732,100,984.3978,1522455,-4.5776367e-05,206.04,0.0116287125,-650.70654,0.2384443,0.053281613,93700590.0,[-0.491  1.036 -2.338 -1.178 -2.517],1.1628714,-4.272461e-05,13000
13.881286,467.1212935447693,1157.0002,813.0256,4.7431772e-08,4.743177e-06,127.13508,131,410.83014,2062.904139772302,801875.1,1.2713507,2.173533,100,813.0256,1543188,8.773804e-05,207.33,0.020691145,-1323.5269,0.0001247077,0.13881284,42042092.0,[-0.502  1.057 -2.331 -1.155 -2.536],2.069115,8.544922e-05,13100
39.76556,471.8504617214203,2604.263,2812.2808,1.0251585e-09,1.02515855e-07,399.79944,132,627.4571,1775.426512384551,168571.0,3.9979942,1.1776102,100,2812.2808,1561047,1.04904175e-05,178.59,0.04340904,-1665.5323,0.00059322186,0.3976556,705816000.0,[-0.524  1.073 -2.34  -1.136 -2.526],4.340904,8.544922e-06,13200
59.887104,476.71221375465393,1734.4094,6231.4033,4.6337847e-26,4.6337847e-24,601.9309,133,523.8651,1814.9430241704335,1.2699631e+23,6.019309,1.0147785,100,6231.4033,1579300,-0.000102996826,182.53,0.060636446,-1695.059,7.8742445e-22,0.59887093,3880902700.0,[-0.539  1.056 -2.346 -1.145 -2.536],6.063644,-8.911133e-05,13300
1.2830772,481.72722029685974,1264.0602,44.889088,0.00021782139,0.02178214,9.205836,134,336.87244,1765.8354360894682,4.6627684,0.09205836,34.54616,100,44.889088,1597060,0.00011634827,177.6,0.009321486,-496.08606,21.446487,0.012830771,309194.78,[-0.538  1.018 -2.36  -1.191 -2.573],0.9321486,0.0001171875,13400
60.925198,486.10879158973694,1880.3821,1496.0886,3.4437864e-09,3.4437863e-07,612.4493,135,381.81482,1789.442280284657,579500.7,6.1244926,1.0577888,100,1496.0886,1615056,0.0001373291,179.96,0.06299494,-489.6526,0.00017256234,0.609252,216891700.0,[-0.533  1.026 -2.372 -1.193 -2.575],6.299494,0.00014160156,13500
2.2775686,490.98952054977417,1444.5334,199.58673,1.8908457e-09,1.8908457e-07,20.868988,136,371.59464,1735.3108979489587,494451.25,0.20868987,5.697781,100,199.58673,1632511,0.000118255615,174.55,0.0055983937,-495.6245,0.00020224441,0.022775685,3332886.2,[-0.562  1.034 -2.372 -1.176 -2.583],0.55983937,0.0001171875,13600
15.863881,495.51055908203125,1815.8267,377.9864,5.9611835e-09,5.9611835e-07,159.50441,137,394.7974,1763.9717518519406,46722.84,1.595044,1.3895134,100,377.9864,1650252,6.1035156e-05,177.41,0.018831253,-594.2788,0.0021402808,0.15863882,13087942.0,[-0.562  1.008 -2.376 -1.202 -2.578],1.8831254,5.859375e-05,13700
3.701231,500.0666618347168,1280.1198,128.6159,1.18711305e-05,0.0011871131,34.681534,138,368.10196,1689.7453466280465,73.07557,0.34681532,8.407407,100,128.6159,1667251,-0.00014066696,169.99,0.011213652,-530.07715,1.3684464,0.03701231,752198.56,[-0.589  1.018 -2.38  -1.181 -2.593],1.1213652,-0.00014404296,13800
14.477987,504.340806722641,1955.3634,866.03455,1.3228605e-08,1.3228605e-06,145.5723,139,408.6778,1774.4256826877056,17354.086,1.4557229,1.1112784,100,866.03455,1685097,2.2888184e-05,178.46,0.015347801,-544.8733,0.0057623317,0.14477986,75130660.0,[-0.596  1.042 -2.38  -1.157 -2.6  ],1.5347803,1.7089844e-05,13900
4.0283866,509.0351197719574,2299.0537,59.475574,2.2221784e-05,0.0022221785,30.119802,140,441.54776,1780.8243533819154,91.700836,0.301198,8.746183,100,59.475574,1703007,1.4781952e-05,179.1,0.012471392,-490.9856,1.0905026,0.040283866,921508.7,[-0.574  1.04  -2.38  -1.169 -2.594],1.2471391,1.586914e-05,14000
5.000069,513.380686044693,1588.4259,558.228,7.0983774e-12,7.0983774e-10,46.73326,141,417.6959,1771.4047231890806,2672116400000.0,0.4673326,3.5057101,100,558.228,1720823,7.1525574e-05,178.16,0.009530446,-521.735,3.742352e-11,0.05000069,26121428.0,[-0.59   1.045 -2.38  -1.158 -2.577],0.9530446,7.080078e-05,14100
66.50815,517.7626829147339,1484.842,3247.3633,1.9615472e-08,1.9615472e-06,511.36685,142,404.23737,1675.0558760972615,389218020.0,5.1136684,2.4296734,100,3247.3633,1737675,-3.194809e-05,168.52,0.10495182,-495.31323,2.569254e-07,0.6650815,760879400.0,[-0.582  1.01  -2.368 -1.199 -2.553],10.495182,-3.6621095e-05,14200
7.635406,522.3950135707855,1610.883,449.1883,1.7887747e-07,1.7887747e-05,72.092316,143,370.55905,1748.9888510572973,120.601326,0.7209231,3.11764,100,449.1883,1755267,8.773804e-05,175.92,0.013696913,-439.39197,0.8291783,0.07635406,12721412.0,[-0.582  1.05  -2.379 -1.163 -2.539],1.3696914,8.911133e-05,14300
2.0111613,527.0241014957428,1306.4482,117.28371,7.4523545e-05,0.0074523548,16.794703,144,366.85214,1773.404139046624,22.125523,0.16794702,15.381087,100,117.28371,1773103,0.000101327896,178.36,0.008574459,-533.86304,4.519667,0.020111615,327965.9,[-0.567  1.044 -2.343 -1.166 -2.631],0.8574459,0.000100097655,14400
1.7053205,531.2652857303619,1772.8739,121.730125,2.614329e-05,0.002614329,12.988642,145,433.2684,1756.8988192143652,992.33234,0.12988642,17.914318,100,121.730125,1790775,5.722046e-06,176.72,0.007966589,-1746.9186,0.100772694,0.017053204,2348287.8,[-0.566  1.062 -2.352 -1.161 -2.629],0.7966589,1.2207031e-05,14500
6.58765,535.6289811134338,2428.3877,158.4633,6.542772e-09,6.5427724e-07,62.932014,146,578.9225,1841.1952883304568,3282624.8,0.62932014,3.6986856,100,158.4633,1809291,-2.002716e-05,185.16,0.012910354,-1471.5199,3.0463427e-05,0.0658765,935159.2,[-0.575  1.074 -2.356 -1.144 -2.593],1.2910353,-1.7089844e-05,14600
2.8538423,540.3204915523529,1200.5328,201.99512,2.3354607e-06,0.00023354609,22.747341,147,393.07278,1859.2334217105642,508.33347,0.22747341,4.8112326,100,201.99512,1827986,0.00013923645,186.95,0.0064160144,-539.80286,0.19672126,0.02853842,2662584.0,[-0.557  1.057 -2.357 -1.166 -2.587],0.6416014,0.00013671875,14700
4.6618094,544.9344484806061,1699.4182,477.6877,1.6444715e-10,1.6444716e-08,42.334854,148,406.9342,1880.084527076247,111610030000.0,0.42334855,6.251336,100,477.6877,1846890,-0.00018882751,189.04,0.012038113,-890.8048,8.9597685e-10,0.046618097,7734316.0,[-0.549  1.072 -2.364 -1.163 -2.593],1.2038112,-0.00018310547,14800
62.59831,549.8031108379364,1974.1584,3194.8,2.169524e-09,2.169524e-07,629.21515,149,456.75403,1915.5105858210702,48992.285,6.2921515,1.0594572,100,3194.8,1866147,9.7990036e-05,192.57,0.064776465,-615.9624,0.0020411378,0.6259831,1048126900.0,[-0.537  1.05  -2.366 -1.194 -2.557],6.477646,9.033203e-05,14900
0.7869278,554.7868411540985,2139.5361,45.682842,0.00031066532,0.031066533,3.846877,150,423.66962,1900.3128434151492,4.5110636,0.03846877,51.098732,100,45.682842,1885252,-6.67572e-06,191.05,0.008044145,-520.64343,22.16772,0.007869278,257376.9,[-0.517  1.057 -2.36  -1.206 -2.604],0.8044145,-9.765625e-06,15000
157.18117,559.263701915741,1985.518,2429.212,5.3563126e-10,5.3563127e-08,1579.8838,151,428.93866,1894.4034711782485,10385377.0,15.798838,1.0253215,100,2429.212,1904298,2.6226044e-05,190.46,0.159981,-534.8551,9.628923e-06,1.5718112,603202370.0,[-0.525  1.058 -2.366 -1.206 -2.595],15.998102,2.8076172e-05,15100
30.742485,564.5417799949646,1921.8213,1310.743,6.4858963e-09,6.4858966e-07,303.1893,152,548.43695,2007.5889263433994,11485.822,3.031893,1.7755486,100,1310.743,1924477,6.389618e-05,201.79,0.041332856,-1897.691,0.008706386,0.3074248,101029030.0,[-0.517  1.081 -2.367 -1.182 -2.636],4.1332855,6.1035156e-05,15200
3.6349251,569.8303649425507,1049.52,161.0077,1.0146129e-05,0.001014613,28.444471,153,437.99454,2020.0042975027181,86.00657,0.28444472,13.254077,100,161.0077,1944781,-8.916855e-05,203.04,0.0142084155,-1880.1378,1.1627018,0.036349252,1409278.4,[-0.503  1.091 -2.368 -1.179 -2.655],1.4208417,-8.789063e-05,15300
1.1419963,575.3956751823425,1778.9503,80.58945,1.686532e-06,0.0001686532,7.9268503,154,419.6072,2020.9516785051655,2004.1726,0.0792685,19.778233,100,80.58945,1965094,0.00014686584,203.13,0.005670382,-531.3485,0.0498959,0.011419964,266778.72,[-0.514  1.087 -2.364 -1.18  -2.644],0.5670383,0.00014770508,15400
2.294818,580.6817393302917,1275.5443,319.0682,1.478752e-07,1.478752e-05,17.906748,155,727.79114,1894.1300518961207,828659.5,0.17906748,9.024979,100,319.0682,1984140,2.0980835e-05,190.46,0.0072278692,-1774.2375,0.00012067683,0.02294818,3258624.2,[-0.519  1.1   -2.354 -1.16  -2.652],0.72278684,2.4414063e-05,15500
0.7143536,588.0079514980316,1915.3763,118.0205,3.2393185e-05,0.0032393185,2.8596687,156,628.4935,1974.4529446556778,15.271348,0.028596686,53.770763,100,118.0205,2003988,-4.9591064e-05,198.48,0.0077042067,-1964.473,6.5482106,0.0071435357,397723.06,[-0.509  1.086 -2.364 -1.181 -2.642],0.7704207,-5.859375e-05,15600
0.5339891,596.2144479751587,1813.9878,28.378265,0.00078548025,0.07854803,2.7297573,157,495.3573,2105.857894409944,1.4943862,0.027297573,76.62186,100,28.378265,2025149,-1.04904175e-05,211.61,0.00966727,-686.2433,66.91711,0.005339891,314369.62,[-0.504  1.076 -2.364 -1.194 -2.659],0.9667269,-8.544922e-06,15700
3.605739,603.4652967453003,1703.1049,311.021,1.7300897e-07,1.7300898e-05,30.153315,158,375.68646,1996.790719078773,2983.883,0.30153313,7.1497903,100,311.021,2045219,6.914139e-05,200.7,0.010005747,-497.1161,0.03351338,0.03605739,2469159.2,[-0.502  1.068 -2.356 -1.197 -2.671],1.0005747,7.5683594e-05,15800
