EpThisIter,Weights,TimeElapsed,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,ReturnMeanIW,InitialBound,InitialReturnMin,EpRewMean,StdIW,EpisodesSoFar,InitialReturnStd,Iteration,MeanIW,Bound,MaxIW,MinIW,EmpiricalD2,EpLenMean
100,[ 0.497 -0.477  1.115  0.934 -1.662],1342.4893207550049,1560506.0,12.444925,268836,-7.6293944e-08,603.71454,461.05615,-13.562017,-114.86634251732288,2.6546268,10400,6.515487,104,1.3029749,603.71454,28.491154,0.00087958586,9.675653,21.3
100,[ 0.523 -0.467  1.091  0.93  -1.661],1353.8052911758423,92131570.0,13.049277,270914,-4.5776366e-07,1526.9498,483.67877,-12.791821,-114.70402164047387,19.88304,10500,6.0952063,105,3.1455376,1526.9498,179.52513,1.245627e-07,1277275.2,20.78
100,[ 0.559 -0.466  1.114  0.894 -1.684],1366.272243976593,458018.75,11.39896,272968,8.5830686e-07,553.07904,495.1271,-15.539511,-114.13837533333037,1.3553542,10600,6.6168585,106,1.1150165,553.07904,7.904931,0.0085285725,3.381458,20.54
100,[ 0.562 -0.473  1.137  0.906 -1.699],1376.7036952972412,12862467.0,12.159766,275057,-1.411438e-06,890.04816,482.23666,-13.258398,-114.30805274171028,7.3809566,10700,7.140446,107,1.831666,890.04816,71.62583,0.0012912957,208.1815,20.89
100,[ 0.593 -0.454  1.118  0.914 -1.681],1389.577787399292,137079650.0,12.4262295,277153,3.0517577e-07,1282.997,471.07803,-13.568163,-114.55170110605656,24.879087,10800,6.1143327,108,2.7086012,1282.997,254.18312,6.959851e-09,150044210.0,20.96
100,[ 0.611 -0.419  1.129  0.943 -1.689],1401.0259580612183,2839625.0,11.471001,279277,2.260208e-06,645.0977,463.75674,-14.073669,-114.60204930637506,3.6052265,10900,6.7822633,109,1.385115,645.0977,34.528687,0.00015263294,112.122406,21.24
100,[ 0.625 -0.45   1.149  0.925 -1.693],1412.7570922374725,386819950000.0,9.88387,281381,,62265.715,465.69028,-13.681047,-114.70818701285576,1325.4562,11000,5.8666787,110,129.938,62265.715,23506.203,1.1953913e-09,5386658300.0,21.04
100,[ 0.63  -0.43   1.193  0.957 -1.687],1426.9312944412231,889074.0,11.745559,283420,8.5830686e-07,604.0776,500.41046,-15.15416,-113.90993078345251,1.8734062,11100,6.392268,111,1.2073904,604.0776,19.692427,0.010064013,7.488793,20.39
100,[ 0.613 -0.425  1.178  0.969 -1.706],1436.8757705688477,1430517.4,12.539482,285407,-1.2493133e-06,647.5759,527.9523,-13.111607,-113.646266978403,2.2641134,11200,5.9304647,112,1.2262378,647.5759,21.202986,0.0007426805,8.115228,19.87
100,[ 0.604 -0.427  1.159  0.96  -1.713],1447.574322938919,9717125.0,14.241342,287451,-5.0544736e-07,862.9308,508.03098,-14.549265,-113.9367529913348,6.146833,11300,7.0416107,113,1.7014148,862.9308,49.86693,5.1500723e-05,1062.5594,20.44
100,[ 0.622 -0.423  1.186  0.982 -1.707],1459.2205257415771,432218300.0,13.245904,289484,-1.8692017e-06,2647.3127,509.87222,-14.490505,-114.02077592158511,40.114902,11400,6.603795,114,5.085504,2647.3127,651.04706,9.003141e-06,19126.16,20.33
100,[ 0.583 -0.425  1.212  0.97  -1.696],1471.8411786556244,68859260.0,13.605487,291596,-1.1444092e-06,1111.3895,467.02045,-12.378096,-114.43475053080154,17.648064,11500,6.4892435,115,2.353948,1111.3895,180.99185,1.2388434e-11,698390740000.0,21.12
100,[ 0.615 -0.406  1.192  1.012 -1.689],1483.4142541885376,444792740.0,13.05482,293607,-1.9073487e-07,2243.3047,514.5715,-12.794933,-113.81787598052216,41.004078,11600,5.8389254,116,4.2931476,2243.3047,1475.3745,1.378867e-06,91627.66,20.11
100,[ 0.624 -0.362  1.183  1.008 -1.695],1496.0290162563324,6565436.0,12.922747,295629,-1.7547608e-06,708.1095,513.79443,-14.261642,-113.75594932478911,4.9301295,11700,6.7770743,117,1.3661603,708.1095,48.03469,0.00012947379,93.21309,20.22
100,[ 0.624 -0.343  1.179  1.035 -1.69 ],1506.5258638858795,95851690.0,15.163223,297676,1.0299683e-06,1262.0117,501.5031,-13.628523,-113.97050839837368,19.516388,11800,6.6025314,118,2.5201304,1262.0117,196.69276,4.3153905e-13,6.522623e+24,20.47
100,[ 0.591 -0.357  1.266  1.067 -1.701],1518.3933436870575,415609.25,12.550467,299776,9.727478e-07,573.02924,469.0836,-13.743998,-114.36357583075856,1.3568356,11900,6.292127,119,1.2190609,573.02924,13.860031,0.012667166,5.5964646,21.0
100,[ 0.607 -0.374  1.272  1.046 -1.691],1529.2790293693542,7306799.0,12.78742,301877,3.2424927e-07,747.6681,469.3151,-16.230988,-113.99815107599152,5.8055735,12000,6.8473716,120,1.6012518,747.6681,80.83664,6.111238e-05,1980.7177,21.01
100,[ 0.562 -0.322  1.247  1.016 -1.729],1539.8316898345947,88255590.0,14.106498,303802,-1.9454956e-06,1608.106,563.5179,-13.949583,-112.78589816512634,16.716282,12100,6.181713,121,2.8392155,1608.106,192.58951,5.3840474e-09,232936720.0,19.25
100,[ 0.553 -0.341  1.238  1.058 -1.737],1551.5939569473267,176459730.0,12.700083,305837,1.3923645e-06,1717.5132,503.0671,-16.009575,-113.6213521018598,26.416458,12200,6.669126,122,3.342658,1717.5132,499.86942,2.3607527e-05,14220.393,20.35
100,[ 0.572 -0.327  1.262  1.064 -1.731],1563.921778678894,1890517.9,13.586786,307893,6.67572e-07,612.3476,495.456,-14.89394,-113.6732348793997,2.7270143,12300,6.9886303,123,1.2302327,612.3476,30.47494,0.0013173169,46.104557,20.56
100,[ 0.563 -0.335  1.276  1.046 -1.737],1574.328945159912,3797802200.0,11.687228,309857,1.1444092e-06,6205.53,542.5286,-14.256479,-113.12246823770829,114.37974,12400,6.3297076,124,11.436301,6205.53,1441.5713,6.7527633e-12,1.1858126e+16,19.64
100,[ 0.551 -0.255  1.229  0.998 -1.745],1587.775976896286,203741550.0,13.340662,311887,2.5749208e-07,1527.3298,504.1548,-17.991749,-113.35105322020694,28.43397,12500,6.551975,125,3.044896,1527.3298,447.9884,5.834385e-08,34899202000.0,20.3
100,[ 0.52  -0.23   1.174  1.015 -1.754],1598.7754383087158,892279.6,12.730524,313843,4.196167e-07,641.91254,552.5018,-13.923786,-112.88365840243887,1.7241833,12600,6.984102,126,1.1616008,641.91254,12.452336,0.011163384,5.1522284,19.56
100,[ 0.524 -0.22   1.181  1.023 -1.759],1608.8350508213043,542357.06,12.478488,315914,-2.3365021e-06,598.7982,493.30014,-18.436571,-113.92588132327151,1.4873116,12700,7.2254157,127,1.2116117,598.7982,9.682976,0.019228918,4.4029455,20.71
100,[ 0.532 -0.216  1.192  1.027 -1.757],1619.1232585906982,50996490.0,14.8817215,317890,1.8882752e-06,959.5268,543.0383,-14.558125,-112.96422290300312,13.431145,12800,7.31952,128,1.7886462,959.5268,190.67252,4.728625e-06,151916.6,19.76
100,[ 0.536 -0.221  1.239  1.059 -1.793],1630.0983464717865,404260540.0,11.475502,319898,-2.8419495e-06,2501.217,512.98566,-17.854618,-113.29918636870927,39.58903,12900,6.29039,129,4.7528663,2501.217,2069.276,5.3410818e-06,74128.69,20.08
100,[ 0.527 -0.181  1.235  1.052 -1.786],1641.6457397937775,756533.06,13.144211,321871,-2.1934509e-06,583.4217,539.62024,-17.244278,-112.78660778807819,1.6078142,13000,6.968535,130,1.0828053,583.4217,31.849766,0.014386801,6.905799,19.73
100,[ 0.53  -0.184  1.238  1.029 -1.789],1651.7183482646942,880819.8,13.829688,323770,2.7656554e-07,669.9362,589.5205,-13.58066,-112.19898409932942,1.5973364,13100,7.1746306,131,1.1375564,669.9362,12.222823,0.01998456,4.6974845,18.99
100,[ 0.546 -0.17   1.219  1.016 -1.794],1661.850988149643,1197820800.0,10.48674,325669,-1.2588501e-06,3950.89,581.6254,-16.349205,-112.49784995712491,58.88619,13200,6.226819,132,6.7177763,3950.89,1243.854,1.0317382e-10,25031178.0,18.99
100,[ 0.544 -0.176  1.239  0.975 -1.804],1673.9239296913147,200084450.0,13.905206,327645,-6.9618227e-07,1931.1918,530.0756,-11.334028,-112.67365115585054,26.502565,13300,6.4242735,133,3.5857975,1931.1918,331.79608,5.818008e-07,7839442.5,19.76
100,[ 0.531 -0.118  1.205  0.972 -1.787],1685.6034531593323,975176.6,14.07319,329522,-1.7166137e-06,686.59155,594.28235,-14.448122,-111.9230021855818,1.6623889,13400,6.506258,134,1.1562017,686.59155,9.566906,0.02042701,5.846721,18.77
100,[ 0.531 -0.106  1.199  0.956 -1.792],1694.6659133434296,11976363.0,11.844839,331371,-2.269745e-06,1001.73834,618.54016,-14.763252,-111.60039529673644,5.6037607,13500,7.0298057,135,1.6180731,1001.73834,70.760925,0.0008121894,755.2941,18.49
100,[ 0.536 -0.123  1.206  0.923 -1.793],1705.521299123764,3639485.8,13.980657,333246,9.536743e-08,707.52136,595.81793,-16.05658,-111.7659552748097,3.1832197,13600,6.646783,136,1.1847154,707.52136,25.131939,0.0003026649,38.173763,18.75
100,[ 0.511 -0.116  1.185  0.932 -1.801],1715.5888719558716,43664590.0,11.877664,335165,-7.05719e-07,1078.425,564.32635,-16.550097,-112.2516881990251,11.555791,13700,6.6348834,137,1.8862716,1078.425,118.868515,0.000808842,2146.7888,19.19
100,[ 0.509 -0.151  1.222  0.929 -1.795],1727.192420244217,6084359000.0,13.425709,337139,-6.294251e-07,8058.732,530.65234,-16.261232,-112.45975412497832,145.5194,13800,6.6718817,138,14.744183,8058.732,1893.7264,4.5000743e-06,1663092.4,19.74
100,[ 0.523 -0.124  1.206  0.956 -1.794],1739.207388162613,5036474000.0,12.6926155,339080,6.8664554e-07,7330.407,554.0868,-15.016691,-112.20997026325897,127.532394,13900,6.929076,139,12.990888,7330.407,1308.727,4.8650928e-09,1864486300.0,19.41
100,[ 0.506 -0.151  1.197  0.912 -1.805],1752.4021682739258,754059970.0,11.769956,341094,5.7220458e-08,3004.4336,511.59976,-16.445187,-112.86629407309516,53.49461,14000,6.86658,140,5.8042164,3004.4336,616.40955,1.1284292e-06,155833.06,20.14
100,[ 0.506 -0.185  1.214  0.944 -1.811],1765.029955625534,6230605.0,13.84659,342957,-2.193451e-07,792.2282,604.12537,-11.645834,-111.86765820168253,4.086013,14100,6.4259562,141,1.3111228,792.2282,41.611008,0.0003409406,20.1042,18.63
100,[ 0.487 -0.163  1.18   0.938 -1.831],1775.520239830017,6304251.0,12.804703,344857,7.4386594e-07,863.9819,578.9601,-13.816368,-112.21494550591055,4.2806163,14200,6.549763,142,1.4820014,863.9819,56.64665,0.0008887807,98.36339,19.0
100,[ 0.492 -0.152  1.183  0.965 -1.821],1786.2521295547485,64054.24,11.751234,346785,-6.67572e-07,586.96246,561.51404,-12.2528515,-112.2534869955628,0.45074093,14300,6.606562,143,1.0446459,586.96246,2.974809,0.3310665,1.2517877,19.28
100,[ 0.479 -0.151  1.181  0.966 -1.819],1795.3889696598053,5607106000.0,14.949646,348716,1.9073486e-08,7821.9688,559.1625,-13.654213,-112.58028380117491,132.57779,14400,6.367824,144,13.718798,7821.9688,1359.6298,8.6640085e-08,963365500.0,19.31
100,[ 0.494 -0.155  1.224  0.957 -1.794],1808.5223269462585,66904424.0,12.645104,350589,9.536743e-08,1624.0024,598.1401,-13.668474,-112.02315839552607,13.516309,14500,6.5801463,145,2.6754754,1624.0024,349.67233,2.268261e-06,486.6038,18.73
100,[ 0.428 -0.123  1.236  0.96  -1.835],1819.928599357605,251214130.0,13.694061,352463,-2.5463105e-06,2186.8591,594.27594,-13.639614,-111.66314886679375,26.250242,14600,6.694538,146,3.6189163,2186.8591,267.88226,2.5201072e-05,148866.92,18.74
100,[ 0.412 -0.136  1.261  0.939 -1.834],1831.1127786636353,271399980000.0,11.574494,354415,3.6239624e-07,52687.83,541.6068,-14.495081,-112.27443656323848,961.2368,14700,6.581681,147,96.2024,52687.83,9826.74,1.0503721e-08,62990240.0,19.52
100,[ 0.392 -0.148  1.229  0.941 -1.84 ],1845.7551996707916,3748761900.0,13.625585,356414,-2.2888183e-07,6335.0024,517.4517,-14.121763,-112.80129509174087,116.701164,14800,6.6838903,148,12.057227,6335.0024,2465.1504,1.2911286e-10,1394513700000.0,19.99
100,[ 0.407 -0.14   1.195  0.97  -1.838],1858.9797031879425,55571104.0,13.500439,358376,-8.106232e-07,1255.1183,544.99756,-13.980873,-112.51637559415276,13.674158,14900,7.233134,149,2.2952743,1255.1183,406.82138,3.842151e-09,11901056000.0,19.62
100,[ 0.421 -0.113  1.145  0.977 -1.83 ],1871.7090351581573,32434014.0,12.541595,360393,-4.386902e-07,1021.5885,512.18195,-14.35025,-113.17804945867643,11.055555,15000,6.88858,150,1.9714353,1021.5885,109.10246,0.00010213689,1863.0724,20.17
100,[ 0.422 -0.099  1.167  0.99  -1.839],1882.738590478897,350123550.0,10.533758,362302,-2.3841858e-06,2147.4792,570.18695,-13.48465,-112.42515128746139,32.68001,15100,6.0392103,151,3.7110312,2147.4792,335.4376,5.1684344e-07,28335.244,19.09
100,[ 0.402 -0.131  1.18   0.999 -1.849],1893.8719029426575,33748932.0,13.884163,364276,-1.964569e-06,1200.7533,530.458,-15.043831,-112.91161466177857,10.93233,15200,6.126086,152,2.2653427,1200.7533,139.16614,3.3593642e-06,79667.94,19.74
100,[ 0.393 -0.155  1.228  1.019 -1.855],1905.4322369098663,40662124.0,14.22034,366305,5.531311e-07,1281.446,503.83066,-15.669247,-113.40637847696051,12.5696335,15300,6.7679267,153,2.5161426,1281.446,195.09407,4.7179696e-05,2967.5903,20.29
100,[ 0.385 -0.18   1.244  1.048 -1.852],1916.5935699939728,2227083.2,14.185774,368242,-1.9073486e-06,706.8318,556.40466,-12.174347,-112.74725899493764,2.7025099,15400,6.229016,154,1.2711124,706.8318,26.67487,0.002306363,16.116184,19.37
100,[ 0.362 -0.163  1.256  1.064 -1.861],1927.1624965667725,36116108.0,12.838097,370265,2.2315978e-06,1235.8008,505.28128,-14.602642,-113.51595201246201,11.773734,15500,6.303293,155,2.4344246,1235.8008,196.13681,8.050339e-06,18099590.0,20.23
100,[ 0.339 -0.176  1.305  1.073 -1.859],1938.248824596405,1873139800.0,13.342043,372254,-5.722046e-07,4673.0527,523.46484,-14.8069935,-113.12303424574857,82.514786,15600,6.3696456,156,8.874611,4673.0527,2276.313,6.925718e-11,19161024000000.0,19.89
100,[ 0.346 -0.181  1.261  1.016 -1.859],1950.8972890377045,717661950.0,12.214464,374124,-1.9836425e-06,3232.7646,597.4033,-12.816183,-112.04813862005805,45.37545,15700,6.207061,157,5.4305873,3232.7646,457.18307,1.1216013e-06,237075.6,18.7
100,[ 0.331 -0.214  1.264  1.019 -1.868],1963.6429193019867,510675700.0,13.576255,376031,-1.0871887e-06,2605.584,576.77826,-13.323746,-112.45592304248443,38.987823,15800,6.5483065,158,4.493559,2605.584,396.69574,4.710158e-10,20062465000000.0,19.07
100,[ 0.359 -0.216  1.216  1.03  -1.891],1976.2052302360535,26347072.0,14.610811,378007,7.1525574e-07,1023.7387,540.3616,-14.539717,-112.94194645892848,9.500236,15900,7.0960875,159,1.8851497,1023.7387,231.97775,0.00011954332,508.59338,19.76
100,[ 0.372 -0.188  1.201  1.017 -1.897],1986.6219925880432,4407141.0,12.221792,380093,-8.5830686e-07,692.5649,474.39322,-18.56343,-113.84614032237643,4.3543777,16000,6.5906525,160,1.4457409,692.5649,42.795677,0.0040198355,51.393723,20.86
100,[ 0.352 -0.174  1.187  0.99  -1.902],1996.869719028473,11376504.0,13.0651045,382036,3.0422211e-06,980.96826,554.18915,-12.940123,-112.81484790625237,6.0724163,16100,6.265318,161,1.7570972,980.96826,65.020226,0.00035780342,169.8439,19.43
100,[ 0.342 -0.165  1.209  1.007 -1.911],2008.3146755695343,59709940.0,15.68293,383920,-1.411438e-06,1099.5402,590.3285,-13.396559,-112.3989480629171,13.353553,16200,6.209237,162,1.8870304,1099.5402,274.2047,3.2530868e-06,4558.1562,18.84
100,[ 0.334 -0.174  1.188  0.984 -1.922],2019.237865447998,32016246.0,11.685249,385920,1.926422e-06,819.44824,519.46857,-14.810766,-113.12140540664299,10.762313,16300,6.5278425,163,1.5542074,819.44824,109.147,9.906742e-06,21267.582,20.0
100,[ 0.311 -0.197  1.215  0.978 -1.929],2030.9381539821625,279644600000.0,13.674923,387887,6.67572e-07,52945.504,538.4734,-13.35684,-112.7555253639671,976.5498,16400,6.6401772,164,95.90127,52945.504,10056.427,2.1704633e-11,1.1359944e+16,19.67
100,[ 0.276 -0.233  1.237  0.955 -1.938],2045.5128998756409,3397690.5,11.815363,389866,-1.9073487e-07,794.8204,529.5342,-14.873968,-112.98323808020383,3.4468272,16500,6.31304,165,1.4924711,794.8204,28.974964,0.00015457136,221.51164,19.79
100,[ 0.271 -0.209  1.209  0.926 -1.938],2056.1895911693573,64351196.0,15.406531,391740,-6.1035155e-07,1275.4734,593.94556,-12.774939,-112.01655529932401,13.413543,16600,6.390265,166,2.127965,1275.4734,162.7221,3.472518e-05,108107.36,18.74
100,[ 0.265 -0.192  1.231  0.95  -1.938],2067.143145084381,25793680000.0,13.533951,393622,-1.1444092e-06,16113.012,593.8427,-12.908947,-111.90808262587734,273.07553,16700,6.941962,167,27.155396,16113.012,2783.4517,3.1990655e-08,165396260.0,18.82
100,[ 0.293 -0.176  1.254  0.965 -1.937],2080.704890727997,271384560000.0,11.987133,395559,-1.3923645e-06,52207.684,553.67993,-13.918173,-112.55063423057184,937.6316,16800,6.290522,168,92.48634,52207.684,9625.019,3.2213283e-08,25604618.0,19.37
100,[ 0.342 -0.146  1.222  0.955 -1.941],2094.666910648346,26625430.0,11.988082,397457,-2.2792817e-06,1112.5485,583.26697,-13.897095,-112.08984575065018,8.840258,16900,6.8070235,169,1.8957335,1112.5485,71.75347,3.765305e-05,3830.5771,18.98
100,[ 0.363 -0.126  1.222  0.968 -1.941],2105.1211528778076,41460.477,13.85681,399378,3.8146973e-07,574.20764,562.1624,-16.471493,-112.3256231334469,0.3595544,17000,6.2628713,170,1.0213796,574.20764,2.4339437,0.40972298,1.1379826,19.21
100,[ 0.369 -0.125  1.216  0.961 -1.942],2114.7738687992096,22179114.0,12.745705,401360,-1.2588501e-06,988.02716,527.7645,-13.623751,-112.6655857719307,8.732855,17100,6.5389204,171,1.8518453,988.02716,147.0533,0.0007701786,333.16714,19.82
100,[ 0.371 -0.118  1.191  0.967 -1.941],2125.4352259635925,1615371.2,14.3433075,403199,2.822876e-06,803.52045,615.2979,-12.60223,-111.77623862985878,2.0545495,17200,6.254828,172,1.3045666,803.52045,14.195642,0.0024800692,25.279678,18.39
100,[ 0.369 -0.119  1.19   0.989 -1.942],2136.6696281433105,6390175.5,11.58123,405221,-1.1062622e-06,660.30133,503.40436,-15.464407,-113.08417144119457,5.0676994,17300,6.226902,173,1.3183308,660.30133,50.050453,0.0010936934,177.69547,20.22
100,[ 0.339 -0.119  1.19   1.013 -1.952],2148.1301579475403,18821664.0,12.873339,407242,-1.9073486e-08,832.25433,506.06146,-14.65696,-113.25625442574977,8.455107,17400,6.333225,174,1.6298428,832.25433,116.73304,0.00020233908,133.2986,20.21
100,[ 0.334 -0.106  1.192  0.997 -1.957],2159.4494812488556,66450650.0,12.750139,409153,-2.9945375e-06,1289.8136,575.6744,-13.945728,-112.3369819869016,14.084624,17500,6.577509,175,2.2022662,1289.8136,148.38861,0.00018867254,1849.9862,19.11
100,[ 0.351 -0.086  1.193  1.005 -1.96 ],2170.3221690654755,198323970.0,10.563797,411112,-3.8146972e-08,2167.0273,534.97845,-14.013718,-112.64930688268325,26.655523,17600,5.96341,176,4.0621305,2167.0273,250.41116,2.4978357e-05,10074.608,19.59
100,[ 0.325 -0.088  1.168  0.998 -1.958],2182.0680046081543,6187815.5,13.247917,413072,-1.8405914e-06,789.58124,543.9131,-14.270004,-112.68432885638018,4.5585566,17700,6.5573025,177,1.4451503,789.58124,39.33101,0.0016587453,198.79507,19.6
100,[ 0.326 -0.11   1.172  0.982 -1.958],2191.369558095932,2638875.5,14.207712,415042,1.411438e-06,783.9422,537.3839,-16.433712,-112.75783490690799,3.0412836,17800,6.7273602,178,1.4595197,783.9422,26.748096,0.00033257977,50.723,19.7
100,[ 0.326 -0.103  1.188  0.982 -1.957],2201.3232259750366,5363305.0,12.231784,416972,-3.8146973e-06,773.5156,555.85187,-14.483994,-112.43816133542008,4.1715946,17900,6.1416197,179,1.3845003,773.5156,36.33942,0.00021374425,50.4137,19.3
100,[ 0.341 -0.089  1.187  0.983 -1.959],2212.412779569626,2614832.0,12.539867,418971,2.155304e-06,794.5471,523.0957,-17.359173,-112.81206644621399,3.03858,18000,7.0547514,180,1.507629,794.5471,27.699106,0.00083231344,27.846607,19.99
100,[ 0.335 -0.107  1.208  0.983 -1.964],2223.6447875499725,5603513.0,11.641823,420969,-1.1634827e-06,874.32996,515.2438,-15.36735,-112.9695678349506,4.55945,18100,6.130765,181,1.6905643,874.32996,52.433296,9.39249e-05,496.63046,19.98
100,[ 0.351 -0.093  1.17   0.962 -1.977],2233.048184633255,12808480.0,12.496983,422996,-8.773804e-07,919.244,500.79944,-15.084536,-113.18420962156877,7.130344,18200,6.1323867,182,1.8200037,919.244,57.730778,0.00013401796,295.1738,20.27
100,[ 0.367 -0.089  1.186  0.957 -1.975],2243.884649515152,381611.56,14.299196,424848,-2.5939942e-06,672.5034,616.7309,-15.975031,-111.70309641421103,0.99029523,18300,6.9349003,183,1.0890464,672.5034,8.999189,0.09330183,1.6683328,18.52
100,[ 0.368 -0.084  1.173  0.945 -1.976],2254.1849739551544,1976556.2,13.217114,426752,-9.155273e-07,758.71625,571.8115,-12.678196,-112.36709927792963,2.441744,18400,5.88813,184,1.3242571,758.71625,23.911793,0.00072496384,27.845085,19.04
100,[ 0.355 -0.082  1.196  0.952 -1.988],2264.0134856700897,2379949300.0,11.954349,428685,1.2588501e-06,5198.004,554.3641,-17.141909,-112.07212943944815,87.40685,18500,6.7552867,185,9.179255,5198.004,1009.0959,2.554764e-07,1540209.9,19.33
100,[ 0.358 -0.064  1.217  0.954 -1.99 ],2276.23126244545,8891316.0,12.931994,430573,-4.4822693e-07,839.6589,581.79376,-13.898853,-111.75700314538761,5.118138,18600,6.536629,186,1.4414439,839.6589,66.01741,0.000105616506,229.49518,18.88
100,[ 0.332 -0.04   1.227  0.963 -1.986],2286.728327512741,3745864.8,15.633619,432379,1.6784668e-06,917.545,645.2169,-16.212189,-111.00404643932943,2.9710712,18700,6.971268,187,1.4172118,917.545,20.71328,0.00025971635,515.48285,18.06
100,[ 0.318 -0.041  1.256  0.974 -1.985],2297.1353907585144,10846653.0,13.817289,434226,2.8991699e-06,1052.9952,612.3225,-16.229954,-111.60864745364248,5.3330975,18800,6.6844525,188,1.7075572,1052.9952,47.735718,0.0006408354,257.09302,18.47
100,[ 0.312 -0.034  1.234  0.943 -1.986],2308.5572440624237,1079290.8,11.552861,436133,-7.8201293e-07,680.26447,564.4085,-15.791664,-111.95055992281581,1.8162218,18900,5.8435097,189,1.2016398,680.26447,14.832288,0.012537846,5.2811694,19.07
100,[ 0.314 -0.037  1.251  0.943 -1.993],2318.5417840480804,170321650.0,14.6295805,437935,-5.722046e-07,1838.1783,642.38495,-14.270058,-110.98192564843126,20.25211,19000,6.686095,190,2.830917,1838.1783,199.05307,3.6110987e-07,311803.38,18.02
100,[ 0.328 -0.023  1.271  0.955 -1.999],2329.064199447632,11755329.0,12.26543,439770,-2.4986266e-06,945.9554,619.5981,-14.655371,-111.37351540848442,5.489415,19100,6.3497863,191,1.5173019,945.9554,111.831505,5.914557e-05,421.63254,18.35
100,[ 0.329 -0.046  1.309  0.968 -2.005],2339.9113771915436,30600698.0,13.146849,441663,-1.2874603e-06,1066.5588,572.76605,-16.36639,-111.57412352654136,9.538441,19200,6.4835186,192,1.8407369,1066.5588,159.81677,4.944795e-07,5172.8457,18.93
100,[ 0.326 -0.04   1.281  0.974 -2.009],2350.1608879566193,82653980.0,13.813003,443598,-1.6593933e-06,1438.863,546.89325,-16.6405,-112.09515228057359,16.50276,19300,5.926111,193,2.6211379,1438.863,237.90521,2.509808e-07,8436156.0,19.35
100,[ 0.311 -0.045  1.302  0.952 -2.016],2361.570985555649,67893960.0,12.816135,445500,5.912781e-07,1416.2104,570.7009,-15.842707,-111.70324177252593,14.577177,19400,6.4864416,194,2.4899673,1416.2104,119.27778,5.830422e-07,174154.84,19.02
100,[ 0.295 -0.071  1.306  0.941 -2.027],2372.301677465439,1533098200.0,12.311797,447425,-4.863739e-07,4557.7383,548.7923,-10.810215,-112.12235849920688,70.95674,19500,5.342167,195,8.187971,4557.7383,1000.7929,4.7845625e-09,1689662200.0,19.25
100,[ 0.287 -0.073  1.298  0.893 -2.033],2384.2196843624115,3030078.0,13.7863865,449306,2.1743774e-06,714.3642,586.68524,-16.201616,-111.30743607849102,2.935612,19600,7.024538,196,1.2095052,714.3642,30.734564,0.021547133,10.475061,18.81
100,[ 0.283 -0.08   1.295  0.877 -2.037],2394.8532280921936,1917496.6,13.126459,451172,-8.5830686e-07,670.50085,591.2076,-13.691149,-111.28526306790451,2.3331594,19700,6.238213,197,1.1306683,670.50085,18.595982,0.005362876,9.347017,18.66
100,[ 0.278 -0.09   1.295  0.884 -2.04 ],2405.2556512355804,31648988.0,12.12991,453041,-7.6293944e-08,1260.5657,589.1865,-14.006653,-111.4926294259605,9.42828,19800,5.9982924,198,2.121662,1260.5657,108.72879,1.9024508e-05,6861.574,18.69
100,[ 0.276 -0.091  1.285  0.906 -2.042],2416.0199613571167,363793920.0,13.716071,454792,4.2915343e-07,3251.6377,676.4412,-11.710619,-110.79717461340195,28.173784,19900,5.6489267,199,4.7854705,3251.6377,571.5666,1.7981545e-05,272334.34,17.51
100,[ 0.284 -0.072  1.274  0.877 -2.042],2427.9124200344086,2154460.8,12.62269,456696,2.2888185e-06,750.6483,568.4761,-16.945934,-111.70993755009997,2.5562012,20000,6.5378428,200,1.3154783,750.6483,26.923557,0.001734595,14.991777,19.04
100,[ 0.295 -0.073  1.285  0.868 -2.049],2438.2375111579895,212270880.0,12.765607,458519,1.7356873e-06,1810.4779,613.0037,-13.166395,-111.06028512907916,23.696056,20100,5.4817915,201,2.9024606,1810.4779,626.2668,1.6467866e-06,9291214.0,18.23
100,[ 0.302 -0.056  1.301  0.889 -2.048],2450.19580411911,394489700.0,12.568249,460373,-1.1062622e-06,2371.712,595.0777,-14.030182,-111.07832463622576,47.119766,20200,5.8800693,202,4.082612,2371.712,4996.6567,8.0969544e-11,102692220000.0,18.54
100,[ 0.305 -0.038  1.283  0.842 -2.04 ],2461.440195798874,1056333.6,13.740272,462162,1.7547608e-06,781.36304,647.2722,-12.598846,-110.4503929663449,1.5832633,20300,6.4261246,203,1.2061632,781.36304,15.436876,0.03887744,2.3821108,17.89
100,[ 0.308 -0.043  1.292  0.856 -2.039],2472.1448299884796,1183542.5,12.858362,464016,-1.9073486e-08,697.1167,597.237,-15.72485,-111.12253200735275,1.8032715,20400,5.971823,204,1.1640695,697.1167,32.92484,0.0012118137,8.311782,18.54
100,[ 0.315 -0.045  1.287  0.868 -2.042],2481.900937318802,301124830.0,12.970606,465829,7.4386594e-07,1982.8243,632.9361,-15.56484,-110.95107078476018,27.187593,20500,6.5090594,205,3.086192,1982.8243,361.8158,7.694444e-08,4552375.5,18.13
100,[ 0.339 -0.016  1.245  0.851 -2.027],2492.5860583782196,82212010.0,12.38125,467733,1.1062622e-06,1476.9905,562.3742,-16.608532,-111.24053261287541,16.01804,20600,6.474815,206,2.5820904,1476.9905,164.23563,5.890543e-05,4567.228,19.04
